i1,j1,fq,pval,fdr,bon,ibp,jbp,rawc
44,60,0.0097863691801941,0.998772395833333,1.0,1.0,231020000,231100000,19.17239
42,58,0.0097834447723205,0.9987734375,1.0,1.0,231010000,231090000,19.16761
28,33,0.400063808329228,0.998814430379747,1.0,1.0,230940000,230965000,90.034706
43,56,0.0232397638610087,0.998837467700258,1.0,1.0,231015000,231080000,28.740538
50,60,0.0578227698909828,0.998840512820513,1.0,1.0,231050000,231100000,44.45022
90,96,0.251055536732051,0.99887385786802,1.0,1.0,231250000,231280000,80.69754
167,174,0.164760108588672,0.998880916030534,1.0,1.0,231635000,231670000,67.53571
142,148,0.250880480009249,0.998888578680203,1.0,1.0,231510000,231540000,80.55667
24,31,0.164237129577064,0.998927480916031,1.0,1.0,230920000,230955000,67.31469
36,55,0.0038526429111301,0.998932020997375,1.0,1.0,230980000,231075000,10.564013
93,103,0.0571643865234367,0.998934615384615,1.0,1.0,231265000,231315000,44.156967
7,19,0.0306307373330129,0.99894175257732,1.0,1.0,230835000,230895000,33.22057
89,99,0.0570938508404308,0.998947948717949,1.0,1.0,231245000,231295000,44.148518
131,141,0.0566300934945811,0.999006923076923,1.0,1.0,231455000,231505000,44.02311
127,139,0.0302437870154718,0.999010567010309,1.0,1.0,231435000,231495000,33.01059
52,59,0.162947230145794,0.999031806615776,1.0,1.0,231060000,231095000,66.51441
89,96,0.16271263169892,0.999052417302799,1.0,1.0,231245000,231280000,66.16819
91,101,0.0562609671761607,0.999053076923077,1.0,1.0,231255000,231305000,43.873623
2,8,0.248465560022153,0.999055329949239,1.0,1.0,230810000,230840000,80.188736
23,29,0.247773314290846,0.999099492385787,1.0,1.0,230915000,230945000,79.974106
91,102,0.040690441898481,0.9991,1.0,1.0,231255000,231310000,38.16839
91,98,0.161858757062549,0.999115776081425,1.0,1.0,231255000,231290000,65.94708
8,22,0.0161901983750238,0.999123575129534,1.0,1.0,230840000,230910000,24.167883
94,101,0.161725635218819,0.999127480916031,1.0,1.0,231270000,231305000,65.90901
39,46,0.161577581301669,0.999135368956743,1.0,1.0,230995000,231030000,65.820206
52,58,0.24716320644485,0.99913578680203,1.0,1.0,231060000,231090000,79.6764
21,27,0.247020418342517,0.999143654822335,1.0,1.0,230905000,230935000,79.64074
73,79,0.246181538190513,0.999192131979695,1.0,1.0,231165000,231195000,79.25732
41,47,0.246094488791456,0.999197715736041,1.0,1.0,231005000,231035000,79.078156
39,45,0.246049316071196,0.999199492385787,1.0,1.0,230995000,231025000,79.07045
126,138,0.0290727038453593,0.999202835051546,1.0,1.0,231430000,231490000,32.373917
38,55,0.0063288038866808,0.99921592689295,1.0,1.0,230990000,231075000,15.5140505
90,98,0.108570835233425,0.999234948979592,1.0,1.0,231250000,231290000,57.742252
42,59,0.0062634047535364,0.999239164490862,1.0,1.0,231010000,231095000,15.370664
94,103,0.0758581360923549,0.999269565217391,1.0,1.0,231270000,231315000,49.97345
41,58,0.0061658518380949,0.999272323759791,1.0,1.0,231005000,231090000,15.217208
128,138,0.0542466324998008,0.999274615384615,1.0,1.0,231440000,231490000,43.27417
11,20,0.075223568002815,0.999321227621483,1.0,1.0,230855000,230900000,49.792915
35,41,0.243468103230995,0.999329695431472,1.0,1.0,230975000,231005000,77.45215
124,130,0.24339297824901,0.999332741116751,1.0,1.0,231420000,231450000,77.39008
169,175,0.243241903012901,0.999340101522843,1.0,1.0,231645000,231675000,77.26745
52,62,0.0534301811784014,0.999347692307692,1.0,1.0,231060000,231110000,42.86287
133,142,0.0748414038134517,0.999349104859335,1.0,1.0,231465000,231510000,49.561646
11,17,0.242870698604019,0.999354060913706,1.0,1.0,230855000,230885000,77.17333
143,151,0.106944498892338,0.999354336734694,1.0,1.0,231515000,231555000,57.234356
10,18,0.106734514742803,0.999370918367347,1.0,1.0,230850000,230890000,57.122032
15,21,0.242342964394941,0.999383502538071,1.0,1.0,230875000,230905000,76.92432
41,54,0.0201712574590258,0.999383720930233,1.0,1.0,231005000,231070000,26.954927
43,59,0.0079352766412628,0.999384635416667,1.0,1.0,231015000,231095000,17.609676
25,33,0.106500251999169,0.999386224489796,1.0,1.0,230925000,230965000,57.02554
91,99,0.106376594872739,0.999391836734694,1.0,1.0,231255000,231295000,56.901012
91,100,0.0743048620036811,0.999392327365729,1.0,1.0,231255000,231300000,49.3163
43,60,0.0057825425368875,0.99940365535248,1.0,1.0,231015000,231100000,14.469322
25,34,0.0739968038674741,0.999415089514067,1.0,1.0,230925000,230970000,49.168728
170,176,0.241493306248984,0.999417005076142,1.0,1.0,231650000,231680000,76.78123
49,57,0.105769967587323,0.999421173469388,1.0,1.0,231045000,231085000,56.623207
126,137,0.0377314212035724,0.999430077120823,1.0,1.0,231430000,231485000,36.81296
14,20,0.241141285930584,0.999431725888325,1.0,1.0,230870000,230900000,76.37651
10,16,0.240697439478608,0.999443147208122,1.0,1.0,230850000,230880000,76.13848
22,28,0.240102880165182,0.999466243654822,1.0,1.0,230910000,230940000,75.92871
42,57,0.0103944285078931,0.99947038961039,1.0,1.0,231010000,231085000,19.667295
52,60,0.10449202944499,0.999489285714286,1.0,1.0,231060000,231100000,56.085102
54,60,0.23923095900996,0.999498984771574,1.0,1.0,231070000,231100000,75.424576
25,31,0.239078509889831,0.999504060913706,1.0,1.0,230925000,230955000,75.35136
47,56,0.0726052773465274,0.999508184143223,1.0,1.0,231035000,231080000,48.596447
130,138,0.104072036588256,0.999510714285714,1.0,1.0,231450000,231490000,55.995632
9,20,0.0365450999556251,0.999531876606684,1.0,1.0,230845000,230900000,36.163403
45,55,0.0511332899585352,0.999534871794872,1.0,1.0,231025000,231075000,42.152756
35,53,0.0038653979582871,0.999539267015707,1.0,1.0,230975000,231065000,10.615235
89,97,0.103497046501614,0.999541071428571,1.0,1.0,231245000,231285000,55.75461
93,101,0.103278760887489,0.999552040816327,1.0,1.0,231265000,231305000,55.661865
37,45,0.103060559133575,0.999560969387755,1.0,1.0,230985000,231025000,55.561028
38,52,0.0136431277842951,0.999565025906736,1.0,1.0,230990000,231060000,22.392525
165,174,0.0710674676452765,0.999585166240409,1.0,1.0,231625000,231670000,48.261112
128,137,0.0693500264885956,0.999657544757033,1.0,1.0,231440000,231485000,47.97807
40,53,0.0175721150187416,0.999673901808786,1.0,1.0,231000000,231065000,25.21346
12,21,0.0680387674392706,0.999707416879795,1.0,1.0,230860000,230905000,47.547997
40,55,0.0086124385697377,0.999734025974026,1.0,1.0,231000000,231075000,18.26109
49,58,0.0671566460117154,0.999741432225064,1.0,1.0,231045000,231090000,47.197342
7,16,0.0670411513260589,0.999746547314578,1.0,1.0,230835000,230880000,47.15989
48,57,0.0665453106364253,0.999762659846547,1.0,1.0,231040000,231085000,46.980247
44,59,0.008209496292077,0.999774545454545,1.0,1.0,231020000,231095000,17.921257
45,57,0.0228022209584442,0.999776804123711,1.0,1.0,231025000,231085000,28.47783
42,54,0.0227084715654854,0.999782731958763,1.0,1.0,231010000,231070000,28.405989
40,47,0.145683986744785,0.999788295165394,1.0,1.0,231000000,231035000,65.41969
10,19,0.0655647947905887,0.99979104859335,1.0,1.0,230850000,230895000,46.647995
51,58,0.145137718551116,0.999800763358779,1.0,1.0,231055000,231090000,65.39512
23,31,0.0945626513162099,0.999821173469388,1.0,1.0,230915000,230955000,54.532543
50,58,0.0945693529386707,0.999821173469388,1.0,1.0,231050000,231090000,54.540337
35,42,0.143741122588774,0.999821628498728,1.0,1.0,230975000,231010000,65.11179
38,46,0.0944500277400874,0.999823724489796,1.0,1.0,230990000,231030000,54.427532
44,58,0.0107333687109524,0.999838082901554,1.0,1.0,231020000,231090000,19.953808
6,13,0.142044613718614,0.999847837150127,1.0,1.0,230830000,230865000,64.566986
13,20,0.141916285862598,0.999850127226463,1.0,1.0,230865000,230900000,64.51699
133,140,0.141799187629777,0.999851399491094,1.0,1.0,231465000,231500000,64.50374
43,52,0.0629461885715345,0.999851662404092,1.0,1.0,231015000,231060000,46.17506
44,57,0.0145895618455101,0.999851679586563,1.0,1.0,231020000,231085000,22.930866
7,14,0.141488897155783,0.999856488549618,1.0,1.0,230835000,230870000,64.41417
42,49,0.141259868416212,0.999859541984733,1.0,1.0,231010000,231045000,64.18172
44,54,0.0429371301341621,0.99986282051282,1.0,1.0,231020000,231070000,39.141403
128,136,0.0923466338565018,0.999864030612245,1.0,1.0,231440000,231480000,53.73153
38,48,0.0428788954569167,0.999864358974359,1.0,1.0,230990000,231040000,39.105434
46,53,0.140676498257265,0.999867430025445,1.0,1.0,231030000,231065000,63.997757
92,100,0.091735532100762,0.999872193877551,1.0,1.0,231260000,231300000,53.518982
44,52,0.0914824961868619,0.999874234693878,1.0,1.0,231020000,231060000,53.490192
44,55,0.0298020741627643,0.999875321336761,1.0,1.0,231020000,231075000,32.707905
43,50,0.13997409404731,0.999876335877863,1.0,1.0,231015000,231050000,63.56151
41,53,0.0199091310324473,0.999887371134021,1.0,1.0,231005000,231065000,26.798832
6,14,0.0904661883439827,0.999888265306122,1.0,1.0,230830000,230870000,53.155106
38,45,0.138977169888037,0.999889567430025,1.0,1.0,230990000,231025000,63.137157
127,136,0.0607585937181509,0.999891815856777,1.0,1.0,231435000,231480000,45.31965
50,59,0.0603067077620221,0.99989820971867,1.0,1.0,231050000,231095000,45.157776
92,99,0.137768571067214,0.99990203562341,1.0,1.0,231260000,231295000,62.711178
44,51,0.137755295564908,0.999902290076336,1.0,1.0,231020000,231055000,62.693115
38,49,0.0281439021980001,0.999909768637532,1.0,1.0,230990000,231045000,31.834803
41,49,0.0884977009936115,0.999910714285714,1.0,1.0,231005000,231045000,52.810143
46,56,0.0403539534721449,0.999911025641026,1.0,1.0,231030000,231080000,38.055458
47,59,0.0190403300103833,0.999912113402062,1.0,1.0,231035000,231095000,26.279398
48,59,0.0279922839318206,0.999912596401028,1.0,1.0,231040000,231095000,31.70985
49,59,0.039849781126422,0.999917692307692,1.0,1.0,231045000,231095000,37.702366
47,58,0.0274868343119285,0.99992236503856,1.0,1.0,231035000,231090000,31.415884
44,56,0.0183814399291681,0.999926288659794,1.0,1.0,231020000,231080000,25.816362
127,138,0.0270834247900841,0.999929048843188,1.0,1.0,231435000,231490000,31.103334
42,53,0.0267062445872284,0.99993676092545,1.0,1.0,231010000,231065000,30.878916
43,57,0.0086339855942724,0.999937046632124,1.0,1.0,231015000,231085000,18.274954
43,51,0.0855373952015034,0.99994056122449,1.0,1.0,231015000,231055000,52.63388
43,54,0.026226310738286,0.99994293059126,1.0,1.0,231015000,231070000,30.539663
152,160,0.0850144900459476,0.999944897959184,1.0,1.0,231560000,231600000,52.379295
46,59,0.0116073827592044,0.999947286821705,1.0,1.0,231030000,231095000,20.706594
167,177,0.0378607084098882,0.999947692307692,1.0,1.0,231635000,231685000,36.877834
51,60,0.0548056532689492,0.999955242966752,1.0,1.0,231055000,231100000,43.48987
47,55,0.0830741930260295,0.999957397959184,1.0,1.0,231035000,231075000,51.838913
133,141,0.0830156376040467,0.999957397959184,1.0,1.0,231465000,231505000,51.80556
169,177,0.0827584119408353,0.999959693877551,1.0,1.0,231645000,231685000,51.682457
134,142,0.0820854441977776,0.999962755102041,1.0,1.0,231470000,231510000,51.242683
130,139,0.0526490196406826,0.999971099744245,1.0,1.0,231450000,231495000,42.551952
129,139,0.0345976094177752,0.999973846153846,1.0,1.0,231445000,231495000,35.21129
51,59,0.0792259465880792,0.999975,1.0,1.0,231055000,231095000,50.36764
11,18,0.123828079823912,0.999975572519084,1.0,1.0,230855000,230890000,61.216988
17,23,0.202596764854444,0.999976903553299,1.0,1.0,230885000,230915000,74.57398
143,149,0.201353147294731,0.999978426395939,1.0,1.0,231515000,231545000,74.17111
43,55,0.014612309343127,0.999979381443299,1.0,1.0,231015000,231075000,22.9566
127,137,0.0336046975738818,0.999980769230769,1.0,1.0,231435000,231485000,34.84954
44,53,0.0504489283435423,0.999981329923274,1.0,1.0,231020000,231065000,41.880962
8,17,0.0494905096169757,0.999983375959079,1.0,1.0,230840000,230885000,41.657143
48,58,0.0325104137029839,0.999984358974359,1.0,1.0,231040000,231090000,34.19131
168,175,0.11968775043565,0.999984732824427,1.0,1.0,231640000,231675000,59.434258
45,53,0.0745243832838091,0.999985459183673,1.0,1.0,231025000,231065000,49.41221
93,99,0.19773056408942,0.99998578680203,1.0,1.0,231265000,231295000,72.00203
144,150,0.19780882651467,0.99998578680203,1.0,1.0,231520000,231550000,72.12754
13,19,0.197608369716276,0.999986040609137,1.0,1.0,230865000,230895000,71.826775
94,100,0.197230695295009,0.99998654822335,1.0,1.0,231270000,231300000,71.4466
7,15,0.0737815070087399,0.999986734693878,1.0,1.0,230835000,230875000,49.031094
129,137,0.0738393973832123,0.999986734693878,1.0,1.0,231445000,231485000,49.053642
43,49,0.196775850809391,0.999987055837563,1.0,1.0,231015000,231045000,71.158966
131,140,0.0474890377655603,0.999987212276215,1.0,1.0,231455000,231500000,40.971863
48,56,0.0729378271972591,0.999988010204082,1.0,1.0,231040000,231080000,48.67001
46,57,0.019890442436062,0.999988688946015,1.0,1.0,231030000,231085000,26.785955
38,47,0.0463814532880926,0.999990025575448,1.0,1.0,230990000,231035000,40.51057
45,58,0.0086918015278011,0.999990180878553,1.0,1.0,231025000,231090000,18.32831
46,58,0.0130709283756572,0.999991237113402,1.0,1.0,231030000,231090000,21.990967
47,54,0.113947642830086,0.999991603053435,1.0,1.0,231035000,231070000,58.093346
92,101,0.0439806389941324,0.999992327365729,1.0,1.0,231260000,231305000,39.49672
151,159,0.0710084941604687,0.999992602040816,1.0,1.0,231555000,231595000,48.2576
47,57,0.0299665272383799,0.999994102564103,1.0,1.0,231035000,231085000,32.86693
129,138,0.041306885832703,0.999994884910486,1.0,1.0,231445000,231490000,38.433247
42,55,0.0070229449416145,0.999995865633075,1.0,1.0,231010000,231075000,16.53114
6,10,0.576817890788781,0.999996464646465,1.0,1.0,230830000,230850000,120.59712
46,54,0.0651526359064414,0.999996683673469,1.0,1.0,231030000,231070000,46.56281
19,23,0.575292059366857,0.999996717171717,1.0,1.0,230895000,230915000,120.20551
56,60,0.576052201369539,0.999996717171717,1.0,1.0,231080000,231100000,120.241425
43,53,0.0255969829616899,0.999997179487179,1.0,1.0,231015000,231065000,30.276548
12,19,0.106299906773872,0.999997201017812,1.0,1.0,230860000,230895000,56.824608
47,52,0.3164753547795,0.999997215189873,1.0,1.0,231035000,231060000,88.71377
144,149,0.315984749059551,0.999997215189873,1.0,1.0,231520000,231545000,88.51234
34,38,0.574157245593916,0.999997222222222,1.0,1.0,230970000,230990000,119.72233
128,132,0.574839271056829,0.999997222222222,1.0,1.0,231440000,231460000,119.993034
23,27,0.573228533802235,0.999997474747475,1.0,1.0,230915000,230935000,118.67171
73,77,0.573494283478545,0.999997474747475,1.0,1.0,231165000,231185000,119.16029
48,55,0.105655824762398,0.999997709923664,1.0,1.0,231040000,231075000,56.567913
20,24,0.572688601190788,0.999997727272727,1.0,1.0,230900000,230920000,118.11528
38,42,0.57252738259632,0.999997727272727,1.0,1.0,230990000,231010000,117.80061
77,81,0.572594262278798,0.999997727272727,1.0,1.0,231185000,231205000,117.903564
40,44,0.571298576555975,0.999998232323232,1.0,1.0,231000000,231020000,115.28002
63,67,0.57158575953572,0.999998232323232,1.0,1.0,231115000,231135000,115.98933
44,49,0.312509454817865,0.999998481012658,1.0,1.0,231020000,231045000,86.96688
170,175,0.313128873582338,0.999998481012658,1.0,1.0,231650000,231675000,87.29147
12,16,0.56973395676513,0.999998484848485,1.0,1.0,230860000,230880000,113.31414
14,18,0.569243688477365,0.999998484848485,1.0,1.0,230870000,230890000,112.259544
21,25,0.565866275032555,0.999998484848485,1.0,1.0,230905000,230925000,108.46792
24,28,0.568033930049858,0.999998484848485,1.0,1.0,230920000,230940000,110.74811
39,43,0.56596179108796,0.999998484848485,1.0,1.0,230995000,231015000,108.51101
75,79,0.566242041668934,0.999998484848485,1.0,1.0,231175000,231195000,108.81174
76,80,0.567473635716613,0.999998484848485,1.0,1.0,231180000,231200000,109.82266
131,135,0.570307668998174,0.999998484848485,1.0,1.0,231455000,231475000,113.97713
144,148,0.568366589426951,0.999998484848485,1.0,1.0,231520000,231540000,111.480865
170,174,0.565823241869092,0.999998484848485,1.0,1.0,231650000,231670000,108.45377
90,95,0.311617765101094,0.999998734177215,1.0,1.0,231250000,231275000,86.468445
151,156,0.312032293986931,0.999998734177215,1.0,1.0,231555000,231580000,86.72337
17,21,0.564882467856627,0.999998737373737,1.0,1.0,230885000,230905000,106.78378
94,98,0.563495887798368,0.999998737373737,1.0,1.0,231270000,231290000,105.98511
143,147,0.563889054984906,0.999998737373737,1.0,1.0,231515000,231535000,106.505714
169,173,0.564991002977197,0.999998737373737,1.0,1.0,231645000,231665000,107.11785
46,55,0.0377650435576071,0.999998976982097,1.0,1.0,231030000,231075000,36.856995
9,17,0.0549426162189319,0.999998979591837,1.0,1.0,230845000,230885000,43.563175
132,140,0.0539296295359746,0.999998979591837,1.0,1.0,231460000,231500000,43.12356
135,140,0.309428508008003,0.999998987341772,1.0,1.0,231475000,231500000,84.47932
5,9,0.563050428318362,0.99999898989899,1.0,1.0,230825000,230845000,105.79775
22,26,0.561808942869862,0.99999898989899,1.0,1.0,230910000,230930000,104.76289
51,55,0.562214648333849,0.99999898989899,1.0,1.0,231055000,231075000,105.16897
52,56,0.562801146082429,0.99999898989899,1.0,1.0,231060000,231080000,105.56788
10,17,0.0920689333960757,0.999999236641221,1.0,1.0,230850000,230885000,53.673073
93,100,0.0930698998178278,0.999999236641221,1.0,1.0,231265000,231300000,53.982502
129,136,0.0912660751142121,0.999999236641221,1.0,1.0,231445000,231480000,53.258522
12,17,0.308640631388916,0.999999240506329,1.0,1.0,230860000,230885000,83.67735
92,97,0.30860745874059,0.999999240506329,1.0,1.0,231260000,231285000,83.66772
43,47,0.561292620530433,0.999999242424242,1.0,1.0,231015000,231035000,104.419785
45,54,0.0353415985854452,0.999999488491049,1.0,1.0,231025000,231070000,35.55774
167,176,0.0356783519848177,0.999999488491049,1.0,1.0,231635000,231680000,35.63822
42,47,0.306030953379063,0.999999493670886,1.0,1.0,231010000,231035000,81.81997
153,157,0.559546738231461,0.999999494949495,1.0,1.0,231565000,231585000,103.080414
5,15,0.0205836691580626,0.999999743589744,1.0,1.0,230825000,230875000,27.143162
134,141,0.0832543069348775,0.999999745547074,1.0,1.0,231470000,231505000,51.955826
170,177,0.0848891906189329,0.999999745547074,1.0,1.0,231650000,231685000,52.347237
12,18,0.163213497401964,0.999999746192893,1.0,1.0,230860000,230890000,66.67658
26,32,0.17060754960977,0.999999746192893,1.0,1.0,230930000,230960000,69.409874
40,46,0.170196326052484,0.999999746192893,1.0,1.0,231000000,231030000,69.31063
42,48,0.163268081606176,0.999999746192893,1.0,1.0,231010000,231040000,66.76535
44,50,0.166216061551998,0.999999746192893,1.0,1.0,231020000,231050000,68.361496
50,56,0.163957080089454,0.999999746192893,1.0,1.0,231050000,231080000,67.23003
51,57,0.164388688358551,0.999999746192893,1.0,1.0,231055000,231085000,67.41202
135,141,0.166473826682475,0.999999746192893,1.0,1.0,231475000,231505000,68.494225
9,14,0.303478275544104,0.999999746835443,1.0,1.0,230845000,230870000,81.36294
91,96,0.30443440202802,0.999999746835443,1.0,1.0,231255000,231280000,81.66318
171,175,0.558576553439388,0.999999747474748,1.0,1.0,231655000,231675000,102.435455
1,1,1.0,1.0,1.0,1.0,230805000,230805000,1263.409
1,2,1.0,1.0,1.0,1.0,230805000,230810000,406.64346
1,3,0.99999999999983,1.0,1.0,1.0,230805000,230815000,219.87617
2,2,1.0,1.0,1.0,1.0,230810000,230810000,1144.8743
2,3,1.0,1.0,1.0,1.0,230810000,230815000,395.4121
2,4,0.998601036078431,1.0,1.0,1.0,230810000,230820000,176.86801
2,5,0.80282396174954,1.0,1.0,1.0,230810000,230825000,139.8499
3,3,1.0,1.0,1.0,1.0,230815000,230815000,1206.1337
3,4,1.0,1.0,1.0,1.0,230815000,230820000,413.81882
3,5,0.99999999999983,1.0,1.0,1.0,230815000,230825000,193.92262
4,4,1.0,1.0,1.0,1.0,230820000,230820000,1358.4943
4,5,1.0,1.0,1.0,1.0,230820000,230825000,473.74698
4,6,0.99999999999983,1.0,1.0,1.0,230820000,230830000,195.22105
5,5,1.0,1.0,1.0,1.0,230825000,230825000,1185.8438
5,6,1.0,1.0,1.0,1.0,230825000,230830000,407.3022
5,7,0.99999999999983,1.0,1.0,1.0,230825000,230835000,196.89204
6,6,1.0,1.0,1.0,1.0,230830000,230830000,1306.9459
6,7,1.0,1.0,1.0,1.0,230830000,230835000,388.11884
6,8,0.99999999999983,1.0,1.0,1.0,230830000,230840000,208.79167
6,11,0.245502484373602,1.0,1.0,1.0,230830000,230855000,78.580444
7,7,1.0,1.0,1.0,1.0,230835000,230835000,1154.6555
7,8,1.0,1.0,1.0,1.0,230835000,230840000,420.6791
7,9,0.99999999999983,1.0,1.0,1.0,230835000,230845000,200.02083
7,13,0.123434029579986,1.0,1.0,1.0,230835000,230865000,61.14727
8,8,1.0,1.0,1.0,1.0,230840000,230840000,1039.672
8,9,1.0,1.0,1.0,1.0,230840000,230845000,432.67233
8,10,0.99999999999983,1.0,1.0,1.0,230840000,230850000,222.29276
8,13,0.245751363536361,1.0,1.0,1.0,230840000,230865000,78.86337
8,14,0.14430599129804,1.0,1.0,1.0,230840000,230870000,65.235146
8,15,0.0540363256921103,1.0,1.0,1.0,230840000,230875000,43.168667
9,9,1.0,1.0,1.0,1.0,230845000,230845000,1072.1688
9,10,1.0,1.0,1.0,1.0,230845000,230850000,370.27304
9,11,0.99999999999983,1.0,1.0,1.0,230845000,230855000,211.20107
9,13,0.414612580243769,1.0,1.0,1.0,230845000,230865000,99.97037
9,15,0.108245250885223,1.0,1.0,1.0,230845000,230875000,57.62117
10,10,1.0,1.0,1.0,1.0,230850000,230850000,1159.18
10,11,1.0,1.0,1.0,1.0,230850000,230855000,357.70026
10,12,0.99999999999983,1.0,1.0,1.0,230850000,230860000,202.8573
10,13,0.795111208508523,1.0,1.0,1.0,230850000,230865000,122.49043
10,14,0.413712202632171,1.0,1.0,1.0,230850000,230870000,98.628334
10,15,0.14312347959116,1.0,1.0,1.0,230850000,230875000,65.07744
11,11,1.0,1.0,1.0,1.0,230855000,230855000,1227.4042
11,12,1.0,1.0,1.0,1.0,230855000,230860000,418.46796
11,13,0.99852985209337,1.0,1.0,1.0,230855000,230865000,173.7417
11,14,0.569161609239793,1.0,1.0,1.0,230855000,230870000,112.120224
11,15,0.198318533147206,1.0,1.0,1.0,230855000,230875000,72.72635
11,16,0.247643990481834,1.0,1.0,1.0,230855000,230880000,79.916756
12,12,1.0,1.0,1.0,1.0,230860000,230860000,1060.2003
12,13,1.0,1.0,1.0,1.0,230860000,230865000,320.6193
12,14,0.998575650049494,1.0,1.0,1.0,230860000,230870000,175.00444
12,15,0.570358100326838,1.0,1.0,1.0,230860000,230875000,114.17941
13,13,1.0,1.0,1.0,1.0,230865000,230865000,1156.9232
13,14,1.0,1.0,1.0,1.0,230865000,230870000,292.32224
13,15,0.998033856961408,1.0,1.0,1.0,230865000,230875000,152.50702
13,16,0.802342317443341,1.0,1.0,1.0,230865000,230880000,139.14502
13,17,0.410097688799726,1.0,1.0,1.0,230865000,230885000,94.92078
13,18,0.243204493266173,1.0,1.0,1.0,230865000,230890000,77.25644
14,14,1.0,1.0,1.0,1.0,230870000,230870000,994.0558
14,15,1.0,1.0,1.0,1.0,230870000,230875000,327.98364
14,16,0.998951512194007,1.0,1.0,1.0,230870000,230880000,192.09485
14,19,0.299780840029298,1.0,1.0,1.0,230870000,230895000,80.90489
15,15,1.0,1.0,1.0,1.0,230875000,230875000,1824.4062
15,16,1.0,1.0,1.0,1.0,230875000,230880000,355.13974
15,17,0.99999999999983,1.0,1.0,1.0,230875000,230885000,239.79588
15,18,0.80344166960381,1.0,1.0,1.0,230875000,230890000,141.546
15,19,0.408248005786922,1.0,1.0,1.0,230875000,230895000,93.66681
16,16,1.0,1.0,1.0,1.0,230880000,230880000,1067.6451
16,17,1.0,1.0,1.0,1.0,230880000,230885000,451.7066
16,18,0.99999999999983,1.0,1.0,1.0,230880000,230890000,207.882
16,19,0.805631084391691,1.0,1.0,1.0,230880000,230895000,146.44086
17,17,1.0,1.0,1.0,1.0,230885000,230885000,1208.7073
17,18,1.0,1.0,1.0,1.0,230885000,230890000,333.1965
17,19,0.99830562411198,1.0,1.0,1.0,230885000,230895000,161.24617
18,18,1.0,1.0,1.0,1.0,230890000,230890000,1226.9655
18,19,1.0,1.0,1.0,1.0,230890000,230895000,413.55908
18,20,0.99999999999983,1.0,1.0,1.0,230890000,230900000,199.90285
19,19,1.0,1.0,1.0,1.0,230895000,230895000,1587.635
19,20,1.0,1.0,1.0,1.0,230895000,230900000,281.2221
19,21,0.998490225016954,1.0,1.0,1.0,230895000,230905000,170.96136
19,22,0.80144942256769,1.0,1.0,1.0,230895000,230910000,136.07108
20,20,1.0,1.0,1.0,1.0,230900000,230900000,1205.4302
20,21,1.0,1.0,1.0,1.0,230900000,230905000,347.40414
20,22,0.998942574968055,1.0,1.0,1.0,230900000,230910000,190.71358
21,21,1.0,1.0,1.0,1.0,230905000,230905000,1275.742
21,22,1.0,1.0,1.0,1.0,230905000,230910000,462.12747
21,23,0.99999999999983,1.0,1.0,1.0,230905000,230915000,223.4239
21,24,0.806064611813886,1.0,1.0,1.0,230905000,230920000,146.92862
22,22,1.0,1.0,1.0,1.0,230910000,230910000,1385.2599
22,23,1.0,1.0,1.0,1.0,230910000,230915000,330.22656
22,24,0.998797201061303,1.0,1.0,1.0,230910000,230920000,185.8313
22,25,0.805765301322427,1.0,1.0,1.0,230910000,230925000,146.47095
23,23,1.0,1.0,1.0,1.0,230915000,230915000,1392.0966
23,24,1.0,1.0,1.0,1.0,230915000,230920000,353.46002
23,25,0.99999999999983,1.0,1.0,1.0,230915000,230925000,201.79549
23,26,0.800109895534844,1.0,1.0,1.0,230915000,230930000,132.16296
24,24,1.0,1.0,1.0,1.0,230920000,230920000,1101.5327
24,25,1.0,1.0,1.0,1.0,230920000,230925000,398.58536
24,26,0.999048357048785,1.0,1.0,1.0,230920000,230930000,192.27364
24,27,0.802954697519727,1.0,1.0,1.0,230920000,230935000,140.60207
25,25,1.0,1.0,1.0,1.0,230925000,230925000,1127.0254
25,26,1.0,1.0,1.0,1.0,230925000,230930000,355.40906
25,27,0.998642597583845,1.0,1.0,1.0,230925000,230935000,178.20833
25,28,0.795700326884231,1.0,1.0,1.0,230925000,230940000,123.93425
25,29,0.410381594998507,1.0,1.0,1.0,230925000,230945000,95.00367
26,26,1.0,1.0,1.0,1.0,230930000,230930000,1078.2463
26,27,1.0,1.0,1.0,1.0,230930000,230935000,367.51685
26,28,0.998633935899724,1.0,1.0,1.0,230930000,230940000,177.7857
26,29,0.799975434107916,1.0,1.0,1.0,230930000,230945000,132.07759
26,30,0.41720706512854,1.0,1.0,1.0,230930000,230950000,101.40617
27,27,1.0,1.0,1.0,1.0,230935000,230935000,1250.4412
27,28,1.0,1.0,1.0,1.0,230935000,230940000,386.96967
27,29,0.99999999999983,1.0,1.0,1.0,230935000,230945000,198.84595
27,30,0.799355719030163,1.0,1.0,1.0,230935000,230950000,129.9821
28,28,1.0,1.0,1.0,1.0,230940000,230940000,987.158
28,29,1.0,1.0,1.0,1.0,230940000,230945000,400.0918
28,30,0.998995698988516,1.0,1.0,1.0,230940000,230950000,192.09744
29,29,1.0,1.0,1.0,1.0,230945000,230945000,1249.9048
29,30,1.0,1.0,1.0,1.0,230945000,230950000,330.32327
29,31,0.99999999999983,1.0,1.0,1.0,230945000,230955000,200.11932
30,30,1.0,1.0,1.0,1.0,230950000,230950000,1356.5646
